month;day;hour;Dry Bulb Temperature [DegC];Global Horizontal Radiation [Wh/m2];Relative Humidity
2;11;7;-3.0;0;71
2;11;8;-3.8;0;69
2;11;9;-3.7;16;70
2;11;10;-3.5;89;71
2;11;11;-2.8;169;74
2;11;12;-2.2;231;68
2;11;13;-1.7;266;65
2;11;14;-0.5;271;58
2;11;15;0.1;441;52
2;11;16;0.1;343;47
2;11;17;-1.0;113;66
2;11;18;-1.3;33;61
2;11;19;-1.2;0;47
2;11;20;-2.1;0;49
2;11;21;-2.6;0;56
2;11;22;-3.1;0;54
2;11;23;-3.2;0;58
2;11;24;-3.1;0;61
2;12;1;-3.6;0;75
2;12;2;-3.8;0;86
2;12;3;-3.7;0;89
2;12;4;-3.9;0;91
2;12;5;-3.8;0;91
2;12;6;-3.8;0;92
2;12;7;-3.9;0;92
2;12;8;-3.6;0;92
2;12;9;-3.2;10;92
2;12;10;-2.7;91;92
2;12;11;-2.1;170;92
2;12;12;-1.4;232;91
2;12;13;-0.8;163;85
2;12;14;-0.4;273;73
2;12;15;-1.0;247;71
2;12;16;-0.8;192;69
2;12;17;-0.9;71;63
2;12;18;-1.0;21;66
2;12;19;-1.3;0;67
2;12;20;-1.3;0;68
2;12;21;-1.3;0;65
2;12;22;-1.3;0;65
2;12;23;-1.3;0;68
2;12;24;-1.3;0;68
2;13;1;-1.5;0;70
2;13;2;-1.6;0;73
2;13;3;-1.7;0;76
2;13;4;-1.8;0;76
2;13;5;-1.9;0;74
2;13;6;-2.1;0;70
2;13;7;-3.6;0;75
2;13;8;-3.9;0;75
2;13;9;-2.3;18;70
2;13;10;-1.7;94;65
2;13;11;-1.2;315;58
2;13;12;0.3;428;50
2;13;13;1.1;492;48
2;13;14;0.7;277;51
2;13;15;0.3;250;54
2;13;16;0.1;195;54
2;13;17;-0.3;118;58
2;13;18;-0.6;37;59
2;13;19;-0.8;0;59
2;13;20;-0.8;0;59
2;13;21;-0.9;0;60
2;13;22;-0.9;0;61
2;13;23;-1.0;0;62
2;13;24;-1.0;0;63
2;14;1;-1.1;0;66
2;14;2;-1.2;0;67
2;14;3;-1.2;0;67
2;14;4;-1.3;0;69
2;14;5;-1.4;0;70
2;14;6;-1.5;0;71
2;14;7;-1.5;0;73
2;14;8;-1.6;0;74
2;14;9;-1.5;19;76
2;14;10;-1.4;96;76
2;14;11;-1.5;177;80
2;14;12;-1.1;430;80
2;14;13;0.5;495;69
2;14;14;0.5;280;57
2;14;15;0.2;253;59
2;14;16;0.7;198;55
2;14;17;0.5;121;59
2;14;18;0.2;39;58
2;14;19;0.0;0;58
2;14;20;-0.1;0;60
2;14;21;-0.1;0;61
2;14;22;-0.1;0;59
2;14;23;-0.1;0;54
2;14;24;-0.4;0;58
2;15;1;-0.4;0;55
2;15;2;-0.5;0;55
2;15;3;-0.7;0;57
2;15;4;-1.0;0;57
2;15;5;-1.1;0;58
2;15;6;-1.2;0;61
2;15;7;-1.5;0;61
2;15;8;-1.7;0;59
2;15;9;-1.4;20;61
2;15;10;-0.8;178;56
2;15;11;0.2;180;54
2;15;12;1.1;316;49
2;15;13;2.4;502;48
2;15;14;2.6;510;48
2;15;15;3.5;462;46
2;15;16;3.9;361;46
2;15;17;3.5;209;47
2;15;18;2.6;41;54
2;15;19;2.1;0;57
2;15;20;1.0;0;62
2;15;21;1.2;0;61
2;15;22;1.4;0;60
2;15;23;1.5;0;59
2;15;24;1.1;0;62
2;16;1;1.5;0;70
2;16;2;1.6;0;67
2;16;3;1.3;0;63
2;16;4;1.2;0;65
2;16;5;1.4;0;63
2;16;6;1.5;0;63
2;16;7;1.7;0;64
2;16;8;1.8;0;66
2;16;9;2.2;13;68
2;16;10;3.3;61;71
2;16;11;6.5;180;75
2;16;12;7.5;242;74
2;16;13;8.0;277;73
2;16;14;10.4;281;68
2;16;15;9.1;255;70
2;16;16;8.7;200;72
2;16;17;8.1;124;76
2;16;18;8.0;42;77
2;16;19;7.9;0;78
2;16;20;7.8;0;79
2;16;21;8.1;0;80
2;16;22;8.2;0;81
2;16;23;8.6;0;81
2;16;24;8.9;0;83
2;17;1;9.5;0;83
2;17;2;9.9;0;83
2;17;3;10.1;0;84
2;17;4;9.8;0;83
2;17;5;8.5;0;87
2;17;6;7.8;0;85
2;17;7;7.0;0;81
2;17;8;5.7;0;80
2;17;9;5.9;23;79
2;17;10;6.9;102;74
2;17;11;7.4;183;73
2;17;12;8.1;245;71
2;17;13;9.7;280;67
2;17;14;10.8;284;69
2;17;15;11.4;257;70
2;17;16;11.2;202;71
2;17;17;11.1;126;70
2;17;18;10.0;44;75
2;17;19;9.4;0;82
2;17;20;9.2;0;86
2;17;21;8.7;0;89
2;17;22;8.3;0;88
2;17;23;8.0;0;89
2;17;24;7.8;0;90
2;18;1;7.8;0;89
2;18;2;7.7;0;89
2;18;3;7.6;0;89
2;18;4;7.1;0;91
2;18;5;6.8;0;92
2;18;6;6.3;0;93
2;18;7;5.8;0;93
2;18;8;5.8;0;93
2;18;9;7.5;45;93
2;18;10;9.6;199;77
2;18;11;10.1;334;72
2;18;12;11.6;473;63
2;18;13;12.6;541;57
2;18;14;13.3;519;50
2;18;15;13.6;261;48
2;18;16;13.4;206;48
2;18;17;12.8;129;54
2;18;18;11.9;45;61
2;18;19;11.5;0;62
2;18;20;10.6;0;70
2;18;21;10.2;0;71
2;18;22;9.7;0;72
2;18;23;9.6;0;73
2;18;24;9.1;0;81
2;19;1;8.2;0;83
2;19;2;7.4;0;88
2;19;3;7.2;0;89
2;19;4;6.9;0;90
2;19;5;6.7;0;91
2;19;6;6.6;0;92
2;19;7;6.6;0;90
2;19;8;6.4;0;89
2;19;9;6.6;26;90
2;19;10;7.2;107;87
2;19;11;7.7;188;85
2;19;12;8.0;250;81
2;19;13;8.1;175;73
2;19;14;7.7;178;68
2;19;15;7.8;265;66
2;19;16;8.2;209;61
2;19;17;8.4;132;59
2;19;18;7.7;48;61
2;19;19;5.8;0;68
2;19;20;6.3;0;65
2;19;21;6.3;0;66
2;19;22;5.1;0;78
2;19;23;4.4;0;81
2;19;24;3.5;0;84
2;20;1;3.3;0;83
2;20;2;3.0;0;83
2;20;3;2.8;0;85
2;20;4;3.3;0;83
2;20;5;3.5;0;83
2;20;6;3.7;0;82
2;20;7;3.8;0;85
2;20;8;3.7;0;85
2;20;9;5.0;28;79
2;20;10;5.2;198;80
2;20;11;6.3;192;78
2;20;12;7.2;255;70
2;20;13;8.6;522;69
2;20;14;8.6;294;64
2;20;15;8.4;267;71
2;20;16;8.5;211;68
2;20;17;7.6;134;74
2;20;18;8.1;49;66
2;20;19;6.9;0;72
2;20;20;5.7;0;77
2;20;21;6.1;0;76
2;20;22;5.0;0;76
2;20;23;3.2;0;81
2;20;24;2.4;0;85
2;21;1;2.7;0;88
2;21;2;1.7;0;89
2;21;3;0.8;0;89
2;21;4;-0.5;0;90
2;21;5;0.7;0;91
2;21;6;0.8;0;91
2;21;7;-0.3;0;91
2;21;8;1.8;0;91
2;21;9;2.9;39;84
2;21;10;4.5;113;82
2;21;11;8.1;194;74
2;21;12;9.4;257;63
2;21;13;9.8;293;59
2;21;14;10.6;297;57
2;21;15;11.4;271;50
2;21;16;11.5;215;48
2;21;17;12.2;178;42
2;21;18;11.6;67;46
2;21;19;10.8;0;52
2;21;20;9.7;0;58
2;21;21;8.4;0;62
2;21;22;7.9;0;63
2;21;23;7.4;0;66
2;21;24;6.8;0;69
2;22;1;5.6;0;74
2;22;2;6.2;0;79
2;22;3;7.0;0;82
2;22;4;7.8;0;83
2;22;5;7.8;0;83
2;22;6;8.5;0;82
2;22;7;8.5;0;82
2;22;8;8.8;0;82
2;22;9;9.7;32;79
2;22;10;10.0;114;79
2;22;11;11.0;354;75
2;22;12;12.8;259;66
2;22;13;12.3;294;65
2;22;14;12.3;299;67
2;22;15;12.4;271;68
2;22;16;11.6;215;76
2;22;17;12.2;138;71
2;22;18;12.0;95;69
2;22;19;10.5;0;72
2;22;20;9.9;0;75
2;22;21;10.0;0;78
2;22;22;10.2;0;77
2;22;23;8.9;0;80
2;22;24;7.3;0;86
2;23;1;8.1;0;86
2;23;2;8.1;0;86
2;23;3;7.2;0;89
2;23;4;6.5;0;89
2;23;5;7.1;0;90
2;23;6;6.7;0;89
2;23;7;6.2;0;89
2;23;8;5.9;0;91
2;23;9;8.1;65;93
2;23;10;9.4;117;86
2;23;11;10.7;199;82
2;23;12;13.2;340;70
2;23;13;14.5;297;63
2;23;14;15.1;301;57
2;23;15;16.4;275;49
2;23;16;16.6;220;42
2;23;17;16.6;141;46
2;23;18;15.0;55;49
2;23;19;12.9;0;55
2;23;20;11.8;0;60
2;23;21;10.9;0;67
2;23;22;11.0;0;80
2;23;23;11.1;0;80
2;23;24;10.6;0;80
2;24;1;8.7;0;84
2;24;2;7.7;0;89
2;24;3;7.8;0;90
2;24;4;6.4;0;92
2;24;5;6.1;0;93
2;24;6;7.1;0;93
2;24;7;7.8;0;91
2;24;8;7.7;0;90
2;24;9;8.8;36;86
2;24;10;12.5;230;61
2;24;11;13.4;388;56
2;24;12;14.7;509;49
2;24;13;15.7;578;41
2;24;14;16.6;596;33
2;24;15;17.1;537;29
2;24;16;17.2;292;29
2;24;17;15.7;145;31
2;24;18;15.2;57;32
2;24;19;13.9;0;33
2;24;20;13.1;0;42
2;24;21;10.4;0;70
2;24;22;9.1;0;85
2;24;23;9.5;0;84
2;24;24;9.2;0;86
2;25;1;8.4;0;88
2;25;2;8.2;0;87
2;25;3;8.0;0;85
2;25;4;7.8;0;84
2;25;5;7.7;0;82
2;25;6;7.1;0;83
2;25;7;6.9;0;79
2;25;8;9.1;0;71
2;25;9;9.6;38;69
2;25;10;10.3;123;68
2;25;11;11.1;206;71
2;25;12;11.9;268;70
2;25;13;13.9;303;62
2;25;14;14.5;308;56
2;25;15;14.5;280;61
2;25;16;13.5;224;66
2;25;17;13.0;145;67
2;25;18;12.6;58;69
2;25;19;12.0;1;72
2;25;20;10.7;0;79
2;25;21;10.9;0;77
2;25;22;9.4;0;83
2;25;23;8.0;0;86
2;25;24;8.3;0;88
2;26;1;7.2;0;89
2;26;2;6.7;0;90
2;26;3;8.9;0;69
2;26;4;9.3;0;67
2;26;5;8.7;0;69
2;26;6;8.6;0;71
2;26;7;9.4;0;70
2;26;8;8.4;0;74
2;26;9;8.4;77;73
2;26;10;9.9;227;69
2;26;11;10.7;209;64
2;26;12;11.8;272;62
2;26;13;12.3;556;52
2;26;14;11.9;561;63
2;26;15;10.9;543;66
2;26;16;12.1;411;55
2;26;17;12.3;149;51
2;26;18;11.5;61;50
2;26;19;10.3;2;55
2;26;20;8.5;0;62
2;26;21;7.7;0;67
2;26;22;5.8;0;72
2;26;23;5.6;0;74
2;26;24;4.7;0;78
2;27;1;3.7;0;81
2;27;2;2.7;0;85
2;27;3;3.4;0;84
2;27;4;4.4;0;80
2;27;5;4.0;0;80
2;27;6;4.6;0;79
2;27;7;5.5;0;81
2;27;8;8.0;0;77
2;27;9;9.5;42;71
2;27;10;9.9;79;68
2;27;11;11.4;212;64
2;27;12;13.3;275;58
2;27;13;11.8;310;65
2;27;14;11.3;608;71
2;27;15;12.9;286;62
2;27;16;14.0;299;62
2;27;17;13.8;150;62
2;27;18;14.1;62;61
2;27;19;14.7;3;61
2;27;20;14.6;0;61
2;27;21;14.2;0;63
2;27;22;14.7;0;62
2;27;23;14.1;0;68
2;27;24;14.3;0;68
2;28;1;13.5;0;73
2;28;2;12.9;0;77
2;28;3;11.6;0;81
2;28;4;8.5;0;82
2;28;5;11.8;0;62
2;28;6;10.8;0;63
2;28;7;10.0;0;67
2;28;8;9.1;0;71
2;28;9;10.3;44;68
2;28;10;12.1;237;62
2;28;11;12.6;388;59
2;28;12;13.0;502;60
2;28;13;14.2;565;54
2;28;14;13.4;608;55
2;28;15;14.9;523;47
2;28;16;15.2;447;43
2;28;17;14.6;298;45
2;28;18;13.5;125;44
2;28;19;10.7;7;53
2;28;20;10.1;0;58
2;28;21;9.7;0;61
2;28;22;8.2;0;67
2;28;23;6.5;0;72
2;28;24;5.0;0;76
3;1;1;3.3;0;81
3;1;2;3.3;0;81
3;1;3;3.5;0;79
3;1;4;3.6;0;79
3;1;5;3.7;0;78
3;1;6;3.7;0;78
3;1;7;3.4;0;80
3;1;8;3.2;0;78
3;1;9;4.1;91;78
3;1;10;6.0;263;67
3;1;11;7.7;397;58
3;1;12;9.9;550;49
3;1;13;11.9;618;45
3;1;14;13.0;626;42
3;1;15;13.2;571;42
3;1;16;13.3;459;42
3;1;17;12.6;304;44
3;1;18;11.8;130;43
3;1;19;10.3;8;49
3;1;20;9.5;0;51
3;1;21;9.0;0;52
3;1;22;8.1;0;53
3;1;23;6.9;0;60
3;1;24;6.4;0;62
3;2;1;5.1;0;63
3;2;2;3.1;0;70
3;2;3;2.9;0;74
3;2;4;2.2;0;78
3;2;5;1.5;0;81
3;2;6;0.8;0;83
3;2;7;0.3;0;84
3;2;8;-0.2;0;85
3;2;9;0.9;96;84
3;2;10;2.5;269;78
3;2;11;4.3;433;71
3;2;12;5.6;556;64
3;2;13;6.9;624;63
3;2;14;8.2;631;59
3;2;15;8.5;576;58
3;2;16;9.1;464;57
3;2;17;8.9;308;56
3;2;18;8.3;133;58
3;2;19;7.1;10;62
3;2;20;5.4;0;68
3;2;21;5.0;0;70
3;2;22;4.3;0;73
3;2;23;4.2;0;74
3;2;24;1.9;0;77
3;3;1;1.3;0;78
3;3;2;1.2;0;83
3;3;3;0.8;0;85
3;3;4;-0.1;0;88
3;3;5;-0.3;0;91
3;3;6;-0.8;0;91
3;3;7;-1.0;0;92
3;3;8;-1.3;0;92
3;3;9;0.6;100;89
3;3;10;4.3;274;80
3;3;11;8.9;432;62
3;3;12;9.9;552;62
3;3;13;11.5;628;56
3;3;14;12.8;635;52
3;3;15;13.6;572;50
3;3;16;13.6;462;49
3;3;17;13.6;312;50
3;3;18;12.3;137;52
3;3;19;10.5;11;60
3;3;20;9.4;0;64
3;3;21;7.9;0;78
3;3;22;7.8;0;83
3;3;23;7.9;0;83
3;3;24;7.9;0;83
3;4;1;7.7;0;84
3;4;2;7.6;0;86
3;4;3;7.8;0;86
3;4;4;8.2;0;85
3;4;5;8.4;0;84
3;4;6;8.4;0;82
3;4;7;8.5;0;80
3;4;8;8.9;0;73
3;4;9;10.4;104;64
3;4;10;11.9;275;60
3;4;11;13.0;436;59
3;4;12;14.1;564;55
3;4;13;14.9;632;51
3;4;14;15.0;639;51
3;4;15;14.5;584;53
3;4;16;13.9;472;54
3;4;17;12.9;315;59
3;4;18;12.4;140;65
3;4;19;12.0;13;69
3;4;20;12.0;0;71
3;4;21;11.7;0;73
3;4;22;11.6;0;72
3;4;23;11.6;0;71
3;4;24;11.6;0;73
3;5;1;11.7;0;71
3;5;2;11.5;0;71
3;5;3;11.4;0;72
3;5;4;11.8;0;74
3;5;5;11.9;0;76
3;5;6;12.0;0;75
3;5;7;12.0;0;76
3;5;8;12.0;0;74
3;5;9;11.7;34;74
3;5;10;11.8;89;73
3;5;11;12.2;140;73
3;5;12;12.5;293;73
3;5;13;14.2;200;68
3;5;14;13.5;202;70
3;5;15;13.3;184;72
3;5;16;14.1;245;68
3;5;17;13.3;164;71
3;5;18;12.3;45;75
3;5;19;11.8;4;76
3;5;20;11.7;0;76
3;5;21;11.6;0;77
3;5;22;11.7;0;79
3;5;23;11.0;0;85
3;5;24;10.7;0;86
3;6;1;10.7;0;86
3;6;2;11.1;0;80
3;6;3;11.4;0;78
3;6;4;11.9;0;73
3;6;5;11.6;0;74
3;6;6;10.7;0;82
3;6;7;10.4;0;84
3;6;8;10.7;1;81
3;6;9;10.7;58;82
3;6;10;10.7;149;82
3;6;11;10.7;233;84
3;6;12;10.9;180;86
3;6;13;11.0;331;85
3;6;14;10.9;204;84
3;6;15;10.9;305;86
3;6;16;11.4;247;83
3;6;17;11.8;167;82
3;6;18;11.4;46;81
3;6;19;11.0;5;83
3;6;20;10.5;0;85
3;6;21;10.2;0;87
3;6;22;10.1;0;87
3;6;23;10.0;0;87
3;6;24;9.8;0;88
3;7;1;10.0;0;85
3;7;2;9.8;0;86
3;7;3;9.7;0;87
3;7;4;9.6;0;90
3;7;5;9.5;0;91
3;7;6;9.7;0;89
3;7;7;8.2;0;93
3;7;8;9.0;3;92
3;7;9;11.5;118;81
3;7;10;13.2;293;77
3;7;11;15.0;450;73
3;7;12;16.0;577;71
3;7;13;16.8;644;68
3;7;14;17.6;649;68
3;7;15;17.9;595;62
3;7;16;16.9;483;65
3;7;17;15.1;327;72
3;7;18;14.2;150;72
3;7;19;13.0;17;75
3;7;20;12.0;0;79
3;7;21;11.5;0;83
3;7;22;11.6;0;83
3;7;23;11.3;0;85
3;7;24;10.7;0;91
3;8;1;10.7;0;93
3;8;2;11.5;0;81
3;8;3;11.3;0;79
3;8;4;11.3;0;78
3;8;5;11.6;0;78
3;8;6;11.6;0;78
3;8;7;11.8;0;76
3;8;8;11.6;3;77
3;8;9;11.9;63;75
3;8;10;13.2;296;72
3;8;11;14.2;240;67
3;8;12;15.1;579;61
3;8;13;15.9;608;59
3;8;14;16.7;341;52
3;8;15;16.3;605;52
3;8;16;17.2;491;51
3;8;17;17.0;334;50
3;8;18;16.2;80;50
3;8;19;15.7;19;54
3;8;20;14.1;0;60
3;8;21;13.4;0;62
3;8;22;13.0;0;65
3;8;23;12.3;0;67
3;8;24;12.1;0;67
3;9;1;11.1;0;72
3;9;2;10.9;0;73
3;9;3;11.0;0;71
3;9;4;11.0;0;78
3;9;5;10.1;0;88
3;9;6;10.0;0;92
3;9;7;9.9;0;92
3;9;8;9.9;2;91
3;9;9;10.7;40;91
3;9;10;12.4;158;83
3;9;11;12.8;242;80
3;9;12;13.5;551;72
3;9;13;15.3;341;60
3;9;14;15.8;620;54
3;9;15;16.6;610;52
3;9;16;17.3;498;44
3;9;17;17.3;339;47
3;9;18;16.8;159;47
3;9;19;15.8;20;47
3;9;20;14.1;0;53
3;9;21;12.4;0;62
3;9;22;11.6;0;68
3;9;23;10.4;0;74
3;9;24;9.5;0;78
3;10;1;8.8;0;83
3;10;2;7.7;0;85
3;10;3;7.0;0;87
3;10;4;7.1;0;89
3;10;5;7.0;0;88
3;10;6;6.7;0;88
3;10;7;6.9;0;88
3;10;8;7.7;10;88
3;10;9;8.4;133;86
3;10;10;10.8;313;74
3;10;11;13.1;478;63
3;10;12;14.7;599;61
3;10;13;17.2;666;52
3;10;14;17.6;347;49
3;10;15;16.2;607;55
3;10;16;17.0;258;56
3;10;17;16.6;319;54
3;10;18;16.9;164;40
3;10;19;13.9;22;53
3;10;20;12.6;0;58
3;10;21;12.7;0;57
3;10;22;12.2;0;54
3;10;23;11.2;0;63
3;10;24;10.7;0;69
3;11;1;10.5;0;70
3;11;2;10.0;0;75
3;11;3;9.6;0;81
3;11;4;10.0;0;75
3;11;5;10.6;0;69
3;11;6;9.9;0;74
3;11;7;8.1;0;84
3;11;8;8.7;12;81
3;11;9;10.0;138;74
3;11;10;11.9;315;70
3;11;11;12.0;478;67
3;11;12;14.0;600;55
3;11;13;14.4;628;51
3;11;14;16.0;633;45
3;11;15;16.0;624;42
3;11;16;15.9;510;42
3;11;17;15.0;180;48
3;11;18;14.0;167;55
3;11;19;12.9;15;57
3;11;20;13.0;0;58
3;11;21;10.0;0;76
3;11;22;10.1;0;72
3;11;23;10.0;0;76
3;11;24;10.0;0;76
3;12;1;9.5;0;79
3;12;2;10.0;0;76
3;12;3;9.0;0;81
3;12;4;8.9;0;81
3;12;5;9.0;0;76
3;12;6;9.0;0;76
3;12;7;8.4;0;72
3;12;8;8.0;4;76
3;12;9;8.0;45;76
3;12;10;8.7;168;75
3;12;11;7.8;254;79
3;12;12;8.7;318;68
3;12;13;8.9;215;67
3;12;14;9.8;355;61
3;12;15;10.1;325;59
3;12;16;9.8;480;55
3;12;17;9.7;183;55
3;12;18;9.7;89;58
3;12;19;8.0;24;64
3;12;20;7.0;0;69
3;12;21;6.4;0;70
3;12;22;5.7;0;69
3;12;23;5.2;0;72
3;12;24;5.2;0;72
3;13;1;4.7;0;73
3;13;2;3.9;0;75
3;13;3;2.3;0;84
3;13;4;0.5;0;95
3;13;5;0.2;0;95
3;13;6;-0.1;0;95
3;13;7;-0.4;0;94
3;13;8;-0.7;5;94
3;13;9;-0.6;47;94
3;13;10;-0.3;173;92
3;13;11;0.2;158;91
3;13;12;0.1;197;90
3;13;13;0.4;357;89
3;13;14;0.4;219;88
3;13;15;0.6;330;84
3;13;16;0.6;270;85
3;13;17;0.2;114;84
3;13;18;-0.2;91;88
3;13;19;-0.2;8;83
3;13;20;-0.3;0;80
3;13;21;-0.4;0;80
3;13;22;-0.2;0;78
3;13;23;0.3;0;77
3;13;24;0.7;0;77
3;14;1;0.8;0;79
3;14;2;0.9;0;81
3;14;3;1.2;0;78
3;14;4;1.2;0;81
3;14;5;1.1;0;81
3;14;6;0.6;0;81
3;14;7;0.4;0;81
3;14;8;0.7;9;81
3;14;9;1.9;49;77
3;14;10;3.4;176;70
3;14;11;3.7;263;68
3;14;12;4.3;326;65
3;14;13;5.6;361;59
3;14;14;6.3;654;56
3;14;15;5.9;333;58
3;14;16;6.8;166;56
3;14;17;5.1;188;71
3;14;18;5.9;178;51
3;14;19;5.0;27;51
3;14;20;3.4;0;62
3;14;21;2.8;0;66
3;14;22;2.4;0;70
3;14;23;1.8;0;73
3;14;24;1.1;0;72
3;15;1;1.4;0;70
3;15;2;0.6;0;74
3;15;3;0.3;0;74
3;15;4;-0.4;0;75
3;15;5;-0.9;0;80
3;15;6;-0.5;0;80
3;15;7;-1.0;0;81
3;15;8;-0.4;20;78
3;15;9;1.8;159;70
3;15;10;3.6;345;55
3;15;11;4.4;266;58
3;15;12;6.4;632;47
3;15;13;6.8;708;42
3;15;14;8.2;711;40
3;15;15;8.3;337;40
3;15;16;8.7;276;43
3;15;17;8.5;366;43
3;15;18;8.3;185;42
3;15;19;6.9;29;49
3;15;20;5.2;0;53
3;15;21;5.6;0;54
3;15;22;4.1;0;61
3;15;23;3.6;0;63
3;15;24;1.3;0;71
3;16;1;1.4;0;74
3;16;2;0.5;0;76
3;16;3;0.0;0;79
3;16;4;0.0;0;77
3;16;5;0.2;0;74
3;16;6;0.2;0;72
3;16;7;0.0;0;71
3;16;8;2.7;11;58
3;16;9;5.4;167;58
3;16;10;7.2;354;55
3;16;11;9.1;519;58
3;16;12;10.1;642;54
3;16;13;10.8;708;51
3;16;14;11.3;368;47
3;16;15;11.4;653;49
3;16;16;11.4;277;48
3;16;17;11.0;117;52
3;16;18;10.9;187;56
3;16;19;10.6;30;58
3;16;20;10.4;0;61
3;16;21;10.1;0;64
3;16;22;9.5;0;65
3;16;23;8.9;0;67
3;16;24;8.1;0;72
3;17;1;7.4;0;77
3;17;2;8.3;0;80
3;17;3;7.7;0;84
3;17;4;7.8;0;83
3;17;5;7.7;0;86
3;17;6;7.3;0;87
3;17;7;7.5;0;88
3;17;8;7.3;24;93
3;17;9;7.8;54;91
3;17;10;9.0;183;91
3;17;11;9.9;269;84
3;17;12;10.7;331;82
3;17;13;11.1;707;79
3;17;14;11.1;711;75
3;17;15;10.9;205;83
3;17;16;10.9;168;86
3;17;17;9.4;193;88
3;17;18;9.1;59;89
3;17;19;8.9;10;89
3;17;20;8.0;0;90
3;17;21;7.7;0;83
3;17;22;6.9;0;85
3;17;23;6.2;0;89
3;17;24;6.3;0;90
3;18;1;6.2;0;93
3;18;2;6.3;0;91
3;18;3;6.2;0;90
3;18;4;6.3;0;88
3;18;5;5.8;0;86
3;18;6;4.8;0;88
3;18;7;3.6;0;89
3;18;8;4.7;13;89
3;18;9;6.4;176;80
3;18;10;7.9;188;72
3;18;11;9.0;274;64
3;18;12;6.7;336;80
3;18;13;8.0;370;73
3;18;14;8.0;372;72
3;18;15;8.1;341;72
3;18;16;9.4;281;60
3;18;17;7.4;197;75
3;18;18;7.8;194;67
3;18;19;7.4;17;66
3;18;20;6.6;0;70
3;18;21;6.5;0;74
3;18;22;5.6;0;84
3;18;23;5.9;0;81
3;18;24;5.9;0;85
3;19;1;5.7;0;85
3;19;2;6.0;0;87
3;19;3;5.7;0;87
3;19;4;5.8;0;89
3;19;5;5.8;0;87
3;19;6;5.0;0;89
3;19;7;4.5;0;89
3;19;8;5.2;28;90
3;19;9;7.7;94;80
3;19;10;9.3;344;69
3;19;11;10.7;499;59
3;19;12;11.8;340;56
3;19;13;12.6;373;55
3;19;14;13.5;676;47
3;19;15;13.4;667;45
3;19;16;14.2;551;41
3;19;17;13.2;386;45
3;19;18;13.2;198;48
3;19;19;10.7;32;63
3;19;20;9.4;0;71
3;19;21;9.0;0;75
3;19;22;9.0;0;78
3;19;23;8.9;0;81
3;19;24;8.9;0;83
3;20;1;8.9;0;85
3;20;2;8.7;0;86
3;20;3;8.4;0;91
3;20;4;8.1;0;92
3;20;5;7.7;0;93
3;20;6;7.5;0;93
3;20;7;7.3;0;90
3;20;8;7.6;9;90
3;20;9;7.9;59;87
3;20;10;9.2;193;79
3;20;11;10.3;279;71
3;20;12;10.3;341;74
3;20;13;12.2;719;56
3;20;14;12.2;378;51
3;20;15;10.4;346;67
3;20;16;11.1;285;66
3;20;17;11.5;200;69
3;20;18;10.7;104;65
3;20;19;10.4;19;69
3;20;20;9.9;0;72
3;20;21;8.5;0;78
3;20;22;7.1;0;82
3;20;23;6.7;0;82
3;20;24;5.5;0;89
3;21;1;5.0;0;89
3;21;2;4.1;0;91
3;21;3;3.8;0;92
3;21;4;3.3;0;94
3;21;5;3.2;0;94
3;21;6;2.1;0;94
3;21;7;1.5;0;94
3;21;8;3.1;31;97
3;21;9;7.1;192;80
3;21;10;9.6;381;71
3;21;11;12.1;547;62
3;21;12;14.1;669;50
3;21;13;15.9;736;39
3;21;14;17.3;737;38
3;21;15;17.5;678;34
3;21;16;17.6;559;34
3;21;17;16.5;394;38
3;21;18;15.6;202;45
3;21;19;13.2;39;53
3;21;20;11.6;0;59
3;21;21;10.4;0;70
3;21;22;9.5;0;76
3;21;23;8.9;0;80
3;21;24;8.6;0;81
3;22;1;8.0;0;81
3;22;2;7.7;0;80
3;22;3;7.3;0;82
3;22;4;7.8;0;78
3;22;5;8.0;0;75
3;22;6;7.8;0;76
3;22;7;7.8;0;79
3;22;8;8.7;35;79
3;22;9;10.0;197;77
3;22;10;11.7;386;69
3;22;11;13.6;551;66
3;22;12;14.3;671;64
3;22;13;15.3;734;64
3;22;14;14.9;736;63
3;22;15;15.1;675;65
3;22;16;15.2;558;64
3;22;17;14.3;395;65
3;22;18;13.2;207;69
3;22;19;12.3;42;74
3;22;20;11.6;0;79
3;22;21;11.4;0;86
3;22;22;11.4;0;87
3;22;23;11.4;0;85
3;22;24;11.5;0;83
3;23;1;10.9;0;89
3;23;2;10.8;0;88
3;23;3;10.6;0;86
3;23;4;10.6;0;86
3;23;5;10.4;0;82
3;23;6;9.5;0;90
3;23;7;9.3;0;92
3;23;8;9.7;12;90
3;23;9;10.5;104;88
3;23;10;12.4;201;81
3;23;11;12.8;175;81
3;23;12;13.1;348;79
3;23;13;14.1;232;76
3;23;14;14.6;381;75
3;23;15;15.1;351;68
3;23;16;15.2;290;69
3;23;17;14.1;206;73
3;23;18;13.2;208;78
3;23;19;12.8;23;79
3;23;20;12.4;0;79
3;23;21;12.0;0;83
3;23;22;11.6;0;86
3;23;23;11.6;0;84
3;23;24;11.5;0;84
3;24;1;10.0;0;83
3;24;2;9.2;0;90
3;24;3;8.5;0;94
3;24;4;8.6;0;96
3;24;5;9.3;0;95
3;24;6;9.8;0;92
3;24;7;9.7;0;91
3;24;8;10.0;22;92
3;24;9;11.1;65;90
3;24;10;11.8;204;83
